time(s), x(g), y(g), z(g)
20058, 0.09, -0.97, 0.00

20098, -0.01, -1.14, 0.04

20139, -0.16, -1.23, -0.31

20179, -0.10, -1.05, -0.05

20221, -0.39, -1.21, -0.14

20263, 0.12, -1.17, -0.02

20303, 0.05, -1.14, 0.04

20343, -0.13, -1.13, -0.09

20384, -0.09, -1.11, -0.06

20426, -0.19, -0.89, -0.04

20468, -0.05, -0.88, -0.01

20509, -0.05, -1.05, -0.12

20551, 0.07, -1.15, -0.05

20591, 0.00, -1.02, -0.03

20632, -0.11, -1.00, -0.16

20674, -0.05, -1.03, -0.17

20715, -0.11, -1.03, -0.05

20757, 0.06, -1.05, -0.16

20798, -0.02, -1.09, -0.09

20839, -0.09, -1.06, -0.11

20881, -0.16, -1.01, -0.07

20922, -0.04, -0.96, -0.10

20964, -0.05, -1.12, -0.08

21006, -0.01, -1.08, -0.05

21047, -0.09, -1.04, -0.09

21089, -0.05, -1.04, -0.12

21131, -0.02, -1.07, -0.10

21172, -0.04, -1.07, -0.11

21214, -0.06, -1.06, -0.11

21255, -0.06, -1.05, -0.11

21297, -0.05, -1.05, -0.12

21339, -0.02, -1.05, -0.11

21380, -0.02, -1.03, -0.10

21422, -0.05, -1.06, -0.11

21464, -0.05, -1.06, -0.11

21505, -0.04, -1.06, -0.10

21547, -0.04, -1.07, -0.11

21587, -0.04, -1.07, -0.11

21629, -0.04, -1.07, -0.11

21671, -0.05, -1.07, -0.12

21712, -0.04, -1.07, -0.11

21754, -0.04, -1.06, -0.11

21796, -0.04, -1.07, -0.12

21837, -0.04, -1.07, -0.12

21879, -0.04, -1.07, -0.12

21920, -0.04, -1.07, -0.11

21962, -0.04, -1.07, -0.12

22004, -0.04, -1.07, -0.12

22045, -0.04, -1.06, -0.11

22087, -0.05, -1.06, -0.12

22129, -0.05, -1.07, -0.12

22170, -0.04, -1.07, -0.11

22212, -0.04, -1.07, -0.11

22253, -0.04, -1.07, -0.11

22295, -0.04, -1.06, 32279
