time(s), x(g), y(g), z(g)
-20526, 0.19, -0.01, 0.89

-20222, 0.20, -0.01, 0.88

-19919, 0.20, -0.02, 0.89

-19616, 0.19, -0.01, 0.88

-19312, 0.19, -0.01, 0.88

-19009, 0.19, -0.01, 0.89

-18706, 0.19, -0.02, 0.89

-18403, 0.19, -0.01, 0.89

-18099, 0.20, -0.01, 0.88

-17796, 0.20, -0.00, 0.89

-17492, 0.20, -0.01, 0.88

-17189, 0.19, -0.02, 0.88

-16885, 0.19, -0.02, 0.89

-16582, 0.19, -0.09, 0.89

-16279, 0.19, -0.03, 0.88

-15976, 0.19, -0.02, 0.89

-15672, 0.19, -0.01, 0.88

-15369, 0.20, -0.00, 0.88

-15066, 0.19, -0.02, 0.89

-14762, 0.19, -0.02, 0.89

-14458, 0.18, -0.01, 0.89

-14155, 0.18, -0.00, 0.88

-13852, 0.19, -0.00, 0.89

-13549, 0.19, -0.02, 0.89

-13245, 0.20, -0.01, 0.88

-12942, 0.19, -0.01, 0.86

-12639, 0.19, -0.02, 0.88

-12336, 0.19, -0.02, 0.89

-12032, 0.17, -0.00, 0.91

-11728, 0.20, -0.02, 0.89

-11425, 0.20, -0.01, 0.88

-11122, 0.20, -0.01, 0.89

-10819, 0.20, -0.01, 0.89

-10515, 0.20, -0.01, 0.89

-10212, 0.20, -0.02, 0.89

-9909, 0.20, -0.01, 0.89

-9606, 0.20, -0.01, 0.88

-9301, 0.20, -0.01, 0.88

-8998, 0.20, -0.01, 0.88

-8695, 0.20, -0.01, 0.89

-8392, 0.20, -0.01, 0.89

-8089, 0.20, -0.00, 0.89

-7785, 0.20, -0.02, 0.88

-7482, 0.20, -0.02, 0.89

-7179, 0.20, -0.01, 0.88

-6876, 0.20, -0.01, 0.88

-6573, 0.20, -0.01, 0.89

-6268, 0.20, -0.01, 0.88

-5965, 0.20, -0.01, 0.88

-5662, 0.19, -0.01, 0.88

-5359, 0.20, -0.02, 0.89

-5056, 0.20, -0.00, 0.88

-4752, 0.20, 0.00, 0.88

-4449, 0.19, -0.01, 0.89

-4146, 0.20, -0.02, 0.89

-3843, 0.20, -0.02, 0.89

-3539, 0.19, -0.01, 0.88

-3235, 0.19, -0.02, 0.88

-2932, 0.20, -0.00, 0.88

-2629, 0.19, -0.02, 0.89

-2326, 0.19, -0.02, 0.89

-2023, 0.20, -0.02, 0.89

-1719, 0.19, -0.02, 0.89

-1416, 0.20, -0.01, 0.88

-1113, 0.20, -0.01, 0.88

-809, 0.19, -0.02, 0.89

-506, 0.20, -0.02, 0.89

-202, 0.20, -0.02, 0.89

101, 0.20, -0.01, 0.88

404, 0.19, -0.01, 0.89

707, 0.20, -0.02, 0.88

1010, 0.20, -0.02, 0.88

1313, 0.20, -0.01, 0.88

1617, 0.20, -0.02, 0.89

1921, 0.20, -0.01, 0.89

2224, 0.20, -0.02, 0.88

2527, 0.20, -0.01, 0.88

2830, 0.20, -0.01, 0.88

3134, 0.19, -0.02, 0.88

3437, 0.20, -0.02, 0.88

3740, 0.19, -0.01, 0.88

4043, 0.20, -0.01, 0.88

4346, 0.20, -0.00, 0.88

4651, 0.20, -0.01, 0.88

4954, 0.20, -0.01, 0.88

5257, 0.20, -0.02, 0.88

5560, 0.19, -0.01, 0.89

5863, 0.19, -0.01, 0.89

6167, 0.20, -0.01, 0.89

6470, 0.20, -0.02, 0.88

6773, 0.20, -0.02, 0.88

7076, 0.20, -0.01, 0.89

7379, 0.20, -0.02, 0.88

7684, 0.20, -0.02, 0.89

7987, 0.20, -0.02, 0.89

8290, 0.13, 0.01, 0.91

8593, 0.21, -0.15, 0.92

8896, 0.45, -0.43, 0.82

9200, 0.44, -0.43, 0.80

9503, 0.51, -0.26, 0.69

9806, 0.40, -0.07, 0.79

10109, 0.30, 0.03, 0.89

10413, 0.45, 0.11, 0.86

10717, 0.73, 0.17, 0.65

11020, 0.78, 0.10, 0.59

11323, 0.05, 0.03, 0.90

11626, -0.04, 0.02, 0.99

11930, 0.03, 0.02, 0.87

12233, 0.36, 0.30, 0.90

12536, 0.59, 0.34, 0.57

12839, 0.79, 0.38, 0.41

13144, 0.89, 0.30, 0.33

13447, 0.92, 0.26, 0.29

13750, 1.00, 0.26, 0.13

14053, 1.02, 0.21, 0.14

14357, 0.99, 0.20, 0.17

14660, 0.99, 0.31, 0.04

14963, 0.90, 0.37, 0.27

15266, 0.93, 0.39, 0.27

15570, 0.92, 0.37, 0.27

15874, 0.90, 0.36, 0.24

16177, 0.65, 0.48, 0.52

16480, 0.39, 0.51, 0.79

16784, 0.40, 0.60, 0.54

17087, -0.05, -0.19, 0.95

17390, 0.07, -0.05, 0.89

17693, 0.09, -0.06, 0.89

17997, 0.07, -0.05, 0.89

18300, 0.08, -0.05, 0.91

18604, 0.07, -0.05, 0.89

18907, 0.07, -0.06, 0.89

19210, 0.08, -0.06, 0.89

19514, 0.09, -0.05, 0.89

19817, 0.08, -0.05, 0.89

20120, 0.07, -0.05, 0.89

20423, 0.07, -0.05, 0.89

20727, 0.08, -0.05, 0.89

21030, 0.08, -0.05, 0.90

21334, 0.08, -0.05, 0.90

21637, 0.08, -0.05, 0.89

21941, 0.08, -0.05, 0.89

22244, 0.07, -0.05, 0.89

22547, 0.07, -0.05, 0.90

22850, 0.08, -0.06, 0.89

23154, 0.07, -0.05, 0.89

23457, 0.07, -0.05, 0.89

23760, 0.07, -0.05, 0.89

24064, 0.08, -0.05, 0.89

24367, 0.07, -0.05, 0.89

24671, 0.08, -0.05, 0.90

24974, 0.07, -0.05, 0.89

25277, 0.08, -0.05, 0.89

25580, 0.07, -0.05, 0.90

25884, 0.08, -0.05, 0.89

26187, 0.07, -0.05, 0.89

26490, 0.07, -0.05, 0.89

26793, 0.07, -0.05, 0.89

27098, 0.07, -0.05, 0.89

27401, 0.08, -0.05, 0.90

27704, 0.07, -0.05, 0.89

28007, 0.07, -0.05, 0.90

28311, 0.08, -0.05, 0.89

28614, 0.07, -0.05, 0.89

28917, 0.08, -0.05, 0.89

29220, 0.07, -0.05, 0.90

29524, 0.08, -0.05, 0.89

29828, 0.07, -0.05, 0.89

30131, 0.08, -0.05, 0.90

30434, 0.08, -0.05, 0.90

30737, 0.07, -0.05, 0.89

31041, 0.07, -0.05, 0.90

31344, 0.07, -0.05, 0.90

31647, 0.08, -0.05, 0.89

31950, 0.07, -0.05, 0.89

32254, 0.07, -0.05, 0.89

32558, 0.08, -0.05, 0.89

-32675, 0.08, -0.05, 0.90

-32372, 0.07, -0.05, 0.90

-32068, 0.07, -0.05, 0.90

-31765, 0.07, -0.05, 0.89

-31462, 0.08, -0.05, 0.89

-31159, 0.02, -0.21, 0.88

-30855, 0.01, -0.05, 0.90

-30552, 0.03, -0.03, 0.90

-30248, -0.00, -0.11, 0.88

-29945, 0.07, -0.02, 0.89

-29641, 0.07, -0.04, 0.89

-29338, 0.06, -0.04, 0.91

-29035, 0.06, -0.04, 0.90

-28732, 0.05, -0.03, 0.90

-28428, 0.03, -0.03, 0.90

-28125, 0.02, -0.03, 0.91

-27822, 0.02, -0.03, 0.90

-27518, 0.01, -0.02, 0.90

-27215, 0.01, -0.02, 0.91

-26911, 0.01, -0.02, 0.90

-26608, 0.02, -0.02, 0.90

-26305, 0.01, -0.03, 0.90

-26002, -0.06, -0.02, 0.85

-25698, 0.01, -0.05, 0.89

-25395, 0.02, -0.04, 0.90

-25092, 0.01, -0.05, 0.90

-24788, 0.00, -0.06, 0.90

-24484, 0.01, -0.05, 0.89

-24181, 0.01, -0.04, 0.89

-23878, 0.01, -0.05, 0.89

-23575, 0.01, -0.05, 0.90

-23271, 0.01, -0.05, 0.90

-22968, 0.01, -0.05, 0.90

-22665, 0.01, -0.05, 0.89

-22362, 0.01, -0.05, 0.89

-22057, 0.01, -0.05, 0.90

-21754, 0.01, -0.05, 0.89

-21451, 0.01, -0.05, 0.89

-21148, 0.01, -0.05, 0.88

-20844, 0.00, -0.05, 0.89

-20541, 0.00, -0.05, 0.90

-20238, 0.02, -0.04, 0.89

-19935, 0.02, -0.05, 0.90

-19631, 0.01, -0.05, 0.89

-19327, 0.01, -0.05, 0.89

-19024, 0.01, -0.05, 0.90

-18721, 0.01, -0.05, 0.90

-18418, 0.01, -0.05, 0.90

-18114, 0.06, -0.04, 0.84

-17811, 0.03, -0.05, 0.89

-17508, 0.01, -0.05, 0.88

-17205, 0.02, -0.05, 0.89

-16901, 0.03, -0.05, 0.89

-16597, 0.03, -0.05, 0.90

-16294, 0.03, -0.05, 0.89

-15991, 0.02, -0.05, 0.89

-15687, 0.02, -0.05, 0.89

-15384, 0.02, -0.05, 0.89

-15081, 0.03, -0.05, 0.89

-14778, 0.02, -0.05, 0.89

-14474, 0.02, -0.05, 0.90

-14171, 0.02, -0.05, 0.90

-13868, 0.02, -0.05, 0.90

-13564, 0.02, -0.05, 0.90

-13260, 0.02, -0.05, 0.90

-12957, 0.02, -0.05, 0.89

-12654, 0.02, -0.05, 0.90

-12351, 0.02, -0.05, 0.90

-12047, 0.02, -0.05, 0.90

-11744, 0.02, -0.05, 0.89

-11441, 0.02, -0.05, 0.91

-11138, 0.01, -0.04, 0.91

-10833, 0.03, -0.04, 0.89

-10530, 0.11, 0.00, 0.84

-10227, 0.03, -0.03, 0.98

-9924, 0.02, -0.05, 0.93

-9621, 0.01, -0.05, 0.93

-9317, 0.02, -0.04, 0.88

-9014, 0.03, -0.04, 0.88

-8711, 0.02, -0.05, 0.89

-8408, 0.02, -0.05, 0.91

-8104, 0.02, -0.04, 0.89

-7800, 0.01, -0.05, 0.89

-7497, 0.02, -0.05, 0.89

-7194, 0.01, -0.06, 0.89

-6891, 0.00, -0.05, 0.89

-6588, 0.00, -0.05, 0.90

-6284, 0.00, -0.05, 0.90

-5981, 0.01, -0.05, 0.89

-5678, 0.01, -0.06, 0.89

-5374, 0.00, -0.05, 0.91

-5071, 0.01, -0.05, 0.91

-4767, 0.01, -0.05, 0.90

-4464, 0.01, -0.05, 0.90

-4161, 0.01, -0.05, 0.89

-3858, 0.01, -0.05, 0.89

-3555, 0.01, -0.05, 0.90

-3251, 0.01, -0.05, 0.91

-2948, 0.01, -0.06, 0.90

-2644, 0.01, -0.05, 0.89

-2341, 0.00, -0.05, 0.90

-2038, 0.00, -0.06, 0.90

-1734, 0.01, -0.05, 0.90

-1431, 0.00, -0.05, 0.90

-1128, 0.01, -0.05, 0.90

-825, 0.01, -0.05, 0.89

-522, 0.01, -0.05, 0.89

-219, 0.01, -0.05, 0.90

86, 0.00, -0.06, 0.91

389, 0.01, -0.05, 0.90

692, 0.01, -0.06, 0.89

995, 0.01, -0.05, 0.90

1298, 0.01, -0.05, 0.90

1601, 0.00, -0.05, 0.89

1905, 0.00, -0.05, 0.90

2208, 0.01, -0.05, 0.90

2511, 0.01, -0.05, 0.89

2814, 0.01, -0.06, 0.89

3118, 0.01, -0.05, 0.90

3421, 0.00, -0.05, 0.89

3725, 0.01, -0.05, 0.90

4028, 0.01, -0.05, 0.90

4331, 0.01, -0.05, 0.89

4634, 0.00, -0.05, 0.89

4937, 0.01, -0.05, 0.89

5241, 0.01, -0.05, 0.89

5544, 0.01, -0.05, 0.90

5848, 0.01, -0.05, 0.90

6151, 0.01, -0.05, 0.89

6454, 0.01, -0.05, 0.89

6758, 0.00, -0.05, 0.90

7061, 0.00, -0.05, 0.89

7364, 0.01, -0.05, 0.89

7667, 0.01, -0.05, 0.90

7970, 0.00, -0.05, 0.89

8273, 0.01, -0.05, 0.90

8578, 0.00, -0.05, 0.89

8881, 0.00, -0.05, 0.90

9184, 0.00, -0.05, 0.89

9487, 0.01, -0.05, 0.89

9790, 0.01, -0.05, 0.90

10094, 0.01, -0.05, 0.90

10397, 0.00, -0.05, 0.89

10700, 0.00, -0.05, 0.89

11003, 0.01, -0.05, 0.89

11308, 0.01, -0.05, 0.89

11611, 0.01, -0.05, 0.90

11914, 0.00, -0.05, 0.89

12217, 0.01, -0.05, 0.89

12520, 0.00, -0.05, 0.90

12824, 0.01, -0.05, 0.89

13127, 0.00, -0.05, 0.89

13430, 0.01, -0.05, 0.90

13733, 0.01, -0.05, 0.89

14038, 0.01, -0.06, 0.89

14341, 0.01, -0.05, 0.90

14644, 0.01, -0.05, 0.89

14947, 0.01, -0.06, 0.89

15251, 0.01, -0.05, 0.90

15554, 0.01, -0.05, 0.90

15857, 0.01, -0.05, 0.90

16160, 0.01, -0.05, 0.89

16463, 0.01, -0.05, 0.90

16768, 0.01, -0.05, 0.89

17071, 0.00, -0.05, 0.89

17374, 0.00, -0.05, 0.89

17677, 0.00, -0.05, 0.90

17981, 0.01, -0.05, 0.89

18284, 0.00, -0.05, 0.89

18587, 0.01, -0.05, 0.89

18890, 0.01, -0.05, 0.90

19194, 0.01, -0.05, 0.89

19497, 0.01, -0.05, 0.89

19801, 0.00, -0.05, 0.89

20104, 0.00, -0.05, 0.90

20407, 0.01, -0.05, 0.90

20711, 0.01, -0.05, 0.89

21014, 0.01, -0.05, 0.89

21317, 0.00, -0.05, 0.90

21620, 0.00, -0.05, 0.89

21924, 0.00, -0.05, 0.89

22227, 0.01, -0.05, 0.90

22531, 0.01, -0.05, 0.89

22834, 0.00, -0.05, 0.89

23138, 0.00, -0.05, 0.89

23441, 0.00, -0.05, 0.89

23744, 0.01, -0.05, 0.90

24047, 0.01, -0.05, 0.89

24351, 0.01, -0.05, 0.89

24654, 0.00, -0.05, 0.89

24957, 0.00, -0.05, 0.89

25261, 0.00, -0.05, 0.90

25564, 0.00, -0.05, 0.89

25868, 0.01, -0.05, 0.89

26171, 0.00, -0.05, 0.90

26474, 0.01, -0.05, 0.90

26777, 0.00, -0.05, 0.89

27081, 0.00, -0.05, 0.89

27384, 0.00, -0.05, 0.89

27687, 0.01, -0.05, 0.90

27991, 0.01, -0.05, 0.90

28295, 0.01, -0.05, 0.89

28598, 0.00, -0.05, 0.90

28901, 0.00, -0.05, 0.90

29204, 0.00, -0.05, 0.89

29507, 0.01, -0.05, 0.89

29811, 0.00, -0.05, 0.90

30114, 0.01, -0.05, 0.90

30417, 0.01, -0.05, 0.90

30721, 0.01, -0.05, 0.89

31025, 0.00, -0.05, 0.90

31328, 0.01, -0.06, 0.89

31631, 0.01, -0.05, 0.90

31934, 0.00, -0.05, 0.90

32238, 0.00, -0.05, 0.90

32541, 0.01, -0.05, 0.90

-32692, 0.00, -0.05, 0.90

-32389, 0.01, -0.05, 0.90

-32085, 0.00, -0.05, 0.89

-31781, 0.01, -0.05, 0.89

-31478, 0.01, -0.05, 0.90

-31175, 0.00, -0.05, 0.89

-30872, 0.01, -0.05, 0.89

-30568, 0.01, -0.05, 0.89

-30265, 0.00, -0.05, 0.90

-29962, 0.00, -0.05, 0.89

-29659, 0.01, -0.05, 0.90

-29354, 0.00, -0.05, 0.89

-29051, 0.00, -0.05, 0.90

-28748, 0.01, -0.05, 0.90

-28445, 0.00, -0.05, 0.90

-28141, 0.01, -0.05, 0.89

-27838, 0.00, -0.05, 0.90

-27535, 0.01, -0.05, 0.89

-27232, 0.01, -0.05, 0.90

-26929, 0.01, -0.05, 0.90

-26624, 0.00, -0.05, 0.89

-26321, 0.00, -0.05, 0.90

-26018, 0.00, -0.05, 0.89

-25715, 0.00, -0.05, 0.90

-25411, 0.00, -0.05, 0.89

-25108, 0.00, -0.05, 0.89

-24805, 0.01, -0.05, 0.89

-24502, 0.01, -0.05, 0.90

-24198, 0.01, -0.05, 0.89

-23895, 0.01, -0.05, 0.89

-23591, 0.00, -0.05, 0.89

-23288, 0.00, -0.05, 0.89

-22984, 0.01, -0.05, 0.89

-22681, 0.01, -0.05, 0.89

-22378, 0.00, -0.05, 0.89

-22075, 0.01, -0.05, 0.89

-21771, 0.00, -0.05, 0.89

-21468, 0.01, -0.05, 0.90

-21165, 0.01, -0.05, 0.89

-20861, 0.00, -0.05, 0.89

-20558, 0.01, -0.05, 0.90

-20254, 0.00, -0.05, 0.89

-19951, 0.00, -0.05, 0.90

-19648, 0.01, -0.05, 0.90

-19345, 0.00, -0.05, 0.90

-19041, 0.01, -0.06, 0.89

-18738, 0.01, -0.05, 0.89

-18435, 0.00, -0.05, 0.90

-18131, 0.01, -0.05, 0.90

-17827, 0.01, -0.05, 0.90

-17524, 0.01, -0.05, 0.90

-17221, 0.01, -0.05, 0.89

-16918, 0.01, -0.05, 0.89

-16614, 0.00, -0.05, 0.89

-16311, 0.00, -0.05, 0.90

-16008, 0.01, -0.05, 0.89

-15705, 0.01, -0.05, 0.89

-15400, 0.01, -0.05, 0.90

-15097, 0.00, -0.05, 0.90

-14794, 0.01, -0.05, 0.90

-14491, 0.00, -0.05, 0.90

-14188, 0.01, -0.05, 0.89

-13884, 0.01, -0.05, 0.90

-13581, 0.01, -0.05, 0.90

-13278, 0.01, -0.05, 0.90

-12975, 0.00, -0.05, 0.89

-12670, 0.00, -0.05, 0.90

-12367, 0.01, -0.05, 0.90

-12064, 0.01, -0.05, 0.90

-11761, 0.00, -0.05, 0.89

-11457, 0.01, -0.05, 0.89

-11154, 0.01, -0.05, 0.90

-10851, 0.00, -0.05, 0.90

-10548, 0.01, -0.05, 0.90

-10244, 0.00, -0.05, 0.90

-9940, 0.01, -0.05, 0.89

-9637, 0.00, -0.05, 0.90

-9334, 0.00, -0.05, 0.89

-9031, 0.01, -0.05, 0.89

-8727, 0.01, -0.05, 0.90

-8424, 0.00, -0.05, 0.90

-8121, 0.00, -0.05, 0.89

-7818, 0.01, -0.05, 0.89

-7515, 0.00, -0.05, 0.89

-7210, 0.01, -0.05, 0.89

-6907, 0.00, -0.05, 0.91

-6604, 0.00, -0.05, 0.89

-6301, 0.01, -0.05, 0.89

-5998, 0.00, -0.05, 0.90

-5695, 0.01, -0.05, 0.89

-5391, 0.00, -0.05, 0.89

-5088, 0.01, -0.05, 0.90

-4785, 0.01, -0.05, 0.90

-4482, 0.00, -0.05, 0.90

-4178, 0.01, -0.05, 0.89

-3874, 0.00, -0.05, 0.90

-3571, 0.01, -0.05, 0.90

-3268, 0.00, -0.05, 0.90

-2965, 0.00, -0.05, 0.89

-2662, 0.01, -0.05, 0.89

-2358, 0.00, -0.05, 0.90

-2055, 0.00, -0.05, 0.89

-1752, 0.01, -0.05, 0.89

-1448, 0.00, -0.05, 0.89

-1145, 0.01, -0.05, 0.89

-841, 0.00, -0.05, 0.90

-538, 0.01, -0.05, 0.89

-235, 0.00, -0.05, 0.90

68, 0.00, -0.05, 0.90

371, 0.00, -0.05, 0.89

674, 0.01, -0.05, 0.90

977, 0.01, -0.05, 0.89

1282, 0.01, -0.05, 0.90

1585, 0.00, -0.05, 0.89

1888, 0.00, -0.05, 0.90

2191, 0.01, -0.05, 0.89

2494, 0.00, -0.05, 0.90

2797, 0.01, -0.05, 0.89

3101, 0.00, -0.05, 0.90

3404, 0.01, -0.05, 0.89

3707, 0.01, -0.05, 0.89

4011, 0.01, -0.05, 0.89

4314, 0.00, -0.05, 0.90

4618, 0.01, -0.05, 0.89

4921, 0.01, -0.05, 0.90

5224, 0.01, -0.05, 0.90

5527, 0.01, -0.05, 0.90

5830, 0.00, -0.05, 0.90

6134, 0.01, -0.05, 0.90

6437, 0.01, -0.05, 0.89

6740, 0.01, -0.05, 0.89

7044, 0.01, -0.05, 0.90

7347, 0.00, -0.05, 0.90

7650, 0.00, -0.05, 0.89

7954, 0.01, -0.05, 0.90

8257, 0.01, -0.05, 0.90

8560, 0.00, -0.05, 0.90

8863, 0.01, -0.05, 0.90

9166, 0.00, -0.05, 0.89

9470, 0.00, -0.05, 0.90

9774, 0.00, -0.05, 0.89

10077, 0.01, -0.05, 0.89

10380, 0.00, -0.05, 0.90

10683, 0.00, -0.05, 0.90

10987, 0.00, -0.05, 0.89

11290, 0.00, -0.05, 0.90

11593, 0.00, -0.05, 0.90

11896, 0.01, -0.05, 0.90

12200, 0.00, -0.05, 0.90

12504, 0.00, -0.05, 0.89

12807, 0.00, -0.05, 0.89

13110, 0.00, -0.05, 0.89

13413, 0.01, -0.05, 0.90

13717, 0.01, -0.05, 0.90

14020, 0.01, -0.05, 0.90

14323, 0.00, -0.05, 0.90

14626, 0.01, -0.05, 0.89

14930, 0.00, -0.05, 0.89

15234, 0.00, -0.05, 0.90

15537, 0.01, -0.05, 0.89

15840, 0.01, -0.05, 0.89

16144, 0.01, -0.05, 0.90

16447, 0.01, -0.05, 0.89

16750, 0.00, -0.05, 0.90

17053, 0.00, -0.05, 0.90

17356, 0.00, -0.05, 0.90

17660, 0.01, -0.05, 0.89

17964, 0.00, -0.05, 0.89

18267, 0.00, -0.05, 0.90

18570, 0.00, -0.05, 0.90

18874, 0.00, -0.05, 0.90

19177, 0.01, -0.05, 0.89

19480, 0.00, -0.05, 0.90

19783, 0.01, -0.06, 0.90

20087, 0.01, -0.05, 0.89

20390, 0.00, -0.05, 0.90

20694, 0.00, -0.05, 0.90

20997, 0.00, -0.05, 0.90

21300, 0.01, -0.05, 0.90

21604, 0.00, -0.05, 0.90

21907, 0.00, -0.05, 0.89

22210, 0.00, -0.05, 0.89

22513, 0.01, -0.05, 0.90

22817, 0.01, -0.06, 0.90

23120, 0.01, -0.05, 0.89

23424, 0.01, -0.05, 0.90

23727, 0.01, -0.05, 0.90

24031, 0.01, -0.05, 0.89

24334, 0.00, -0.05, 0.90

24637, 0.01, -0.05, 0.90

24940, 0.01, -0.05, 0.91

25243, 0.00, -0.05, 0.89

25547, 0.01, -0.05, 0.90

25850, 0.01, -0.05, 0.89

26153, 0.01, -0.05, 0.90

26457, 0.00, -0.05, 0.90

26761, 0.01, -0.05, 0.90

27064, 0.01, -0.05, 0.90

27367, 0.01, -0.05, 0.90

27670, 0.00, -0.05, 0.91

27974, 0.00, -0.05, 0.89

28277, 0.01, -0.05, 0.90

28580, 0.01, -0.05, 0.89

28883, 0.01, -0.05, 0.90

29187, 0.00, -0.05, 0.90

29491, 0.01, -0.05, 0.90

29794, 0.01, -0.05, 0.90

30097, 0.01, -0.05, 0.90

30400, 0.00, -0.05, 0.90

30704, 0.00, -0.05, 0.91

31007, 0.00, -0.05, 0.90

31310, 0.00, -0.05, 0.89

31613, 0.01, -0.05, 0.89

31918, 0.00, -0.05, 0.90

32221, 0.00, -0.05, 0.90

32524, 0.01, -0.05, 0.90

-32709, 0.00, -0.05, 0.89

-32406, 0.01, -0.05, 0.89

-32102, 0.00, -0.05, 0.90

-31799, 0.01, -0.05, 0.89

-31496, 0.00, -0.05, 0.90

-31193, 0.01, -0.05, 0.90

-30888, 0.00, -0.05, 0.90

-30585, 0.01, -0.05, 0.90

-30282, 0.00, -0.05, 0.89

-29979, 0.00, -0.05, 0.90

-29675, 0.00, -0.05, 0.90

-29372, 0.00, -0.05, 0.90

-29069, 0.01, -0.05, 0.90

-28766, 0.00, -0.05, 0.90

-28462, 0.01, -0.05, 0.89

-28158, 0.00, -0.05, 0.90

-27855, 0.01, -0.05, 0.89

-27552, 0.01, -0.05, 0.90

-27249, 0.00, -0.05, 0.90

-26945, 0.00, -0.05, 0.90

-26642, 0.00, -0.05, 0.90

-26339, 0.00, -0.05, 0.90

-26036, 0.00, -0.05, 0.90

-25732, 0.01, -0.05, 0.90

-25428, 0.00, -0.05, 0.89

-25125, 0.01, -0.05, 0.89

-24822, 0.01, -0.05, 0.89

-24518, 0.01, -0.05, 0.90

-24215, 0.00, -0.05, 0.90

-23912, 0.01, -0.05, 0.89

-23609, 0.00, -0.05, 0.89

-23305, 0.01, -0.05, 0.89

-23002, 0.01, -0.05, 0.90

-22698, 0.00, -0.05, 0.89

-22395, 0.00, -0.05, 0.90

-22092, 0.01, -0.05, 0.89

-21788, 0.01, -0.05, 0.90

-21485, 0.01, -0.05, 0.89

-21182, 0.01, -0.05, 0.90

-20879, 0.00, -0.05, 0.89

-20575, 0.01, -0.05, 0.90

-20272, 0.01, -0.05, 0.90

-19968, 0.00, -0.05, 0.90

-19665, 0.00, -0.05, 0.90

-19361, 0.00, -0.05, 0.89

-19058, 0.01, -0.05, 0.90

-18755, 0.00, -0.05, 0.90

-18452, 0.00, -0.05, 0.90

-18148, 0.00, -0.06, 0.90

-17845, 0.01, -0.05, 0.90

-17542, 0.00, -0.05, 0.89

-17239, 0.01, -0.05, 0.90

-16935, 0.00, -0.05, 0.89

-16631, 0.01, -0.05, 0.90

-16328, 0.00, -0.05, 0.90

-16025, 0.01, -0.05, 0.90

-15722, 0.00, -0.05, 0.89

-15418, 0.00, -0.05, 0.90

-15115, 0.01, -0.05, 0.89

-14812, 0.00, -0.05, 0.89

-14509, 0.01, -0.05, 0.89

-14204, 0.01, -0.05, 0.89

-13901, 0.01, -0.05, 0.89

-13598, 0.00, -0.05, 0.89

-13295, 0.01, -0.05, 0.89

-12991, 0.01, -0.05, 0.90

-12688, 0.00, -0.05, 0.89

-12385, 0.01, -0.05, 0.90

-12082, 0.01, -0.05, 0.90

-11778, 0.00, -0.05, 0.90

-11474, 0.00, -0.05, 0.89

-11171, 0.00, -0.05, 0.89

-10868, 0.01, -0.05, 0.89

-10565, 0.00, -0.05, 0.90

-10261, 0.01, -0.05, 0.90

-9958, 0.00, -0.05, 0.90

-9655, 0.01, -0.05, 0.89

-9352, 0.00, -0.05, 0.89

-9048, 0.00, -0.05, 0.90

-8744, 0.00, -0.05, 0.90

-8441, 0.00, -0.05, 0.89

-8138, 0.01, -0.05, 0.89

-7835, 0.00, -0.05, 0.90

-7532, 0.00, -0.05, 0.89

-7228, 0.01, -0.05, 0.89

-6925, 0.01, -0.05, 0.90

-6622, 0.00, -0.05, 0.90

-6319, 0.00, -0.05, 0.90

-6015, 0.01, -0.05, 0.90

-5711, 0.01, -0.05, 0.90

-5408, 0.00, -0.05, 0.89

-5105, 0.01, -0.05, 0.89

-4802, 0.01, -0.05, 0.89

-4499, 0.00, -0.05, 0.89

-4195, 0.01, -0.05, 0.90

-3892, 0.00, -0.05, 0.90

-3589, 0.01, -0.05, 0.90

-3285, 0.00, -0.05, 0.89

-2982, 0.00, -0.05, 0.90

-2678, 0.00, -0.05, 0.89

-2375, 0.01, -0.05, 0.90

-2072, 0.00, -0.05, 0.90

-1769, 0.00, -0.05, 0.89

-1466, 0.01, -0.05, 0.90

-1163, 0.00, -0.05, 0.89

-859, 0.01, -0.05, 0.89

-556, 0.00, -0.05, 0.89

-252, 0.01, -0.05, 0.90

